date,renderedContent,tweetId,userId,replyCount,retweetCount,likeCount,quoteCount,media,quotedTweet,mentionedUsers,lang
2021-06-10 05:34:23+00:00,#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita,1402861683840884737,1402752139496202240,1,0,0,0,,,,English
2021-06-10 05:27:35+00:00,"yoongi racist
bts racist
jimin ugly 
yoongi gay
bts racism
bts disband
namjoon n word
jungkook bully
jimin gordo 
jin fatphobic
hoseok ugly
namjoon pornero
#namjoonracist 
#hoseokhorse
#jiminputita 
#btsdisband
#BTS표절
#표절소년단
#여혐소년단
#표절갑BTS",1402859968886345734,1402850500173783043,0,0,0,0,,,,English
2021-06-10 04:38:28+00:00,"yoongi racist
bts racist
jimin ugly 
yoongi gay
bts racism
bts disband
namjoon n word
jungkook bully
jimin gordo 
jin fatphobic
hoseok ugly
namjoon pornero
#namjoonracist 
#hoseokhorse
#jiminputita 
#btsdisband
#BTS표절
#표절소년단
#여혐소년단
#표절갑BTS https://t.co/JpZSCvfOzu",1402847611925770242,1402772888760033282,2,0,0,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3fqd_zWYAEgQhW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3fqd_zWYAEgQhW?format=jpg&name=large'}]",,,English
2021-06-10 04:37:40+00:00,"@qkxnwkdi yoongi racist
bts racist
jimin ugly 
yoongi gay
bts racism
bts disband
namjoon n word
jungkook bully
jimin gordo 
jin fatphobic
hoseok ugly
namjoon pornero
#namjoonracist 
#hoseokhorse
#jiminputita 
#btsdisband
#BTS표절
#표절소년단
#여혐소년단
#표절갑BTS pic.twitter.com/XvZ1De5irt",1402847406845317122,1402772888760033282,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'qkxnwkdi', 'id': 1364091521830510601, 'displayname': 'ً', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/qkxnwkdi'}]",English
2021-06-10 02:34:49+00:00,@Jklovable_ a-ay a-amiga a m-mí me p-pasa q-que #jiminputita j-joder *llorar de felicidad* ... ¡¡¡OMG S-SÍ!!!!! e-estoy ta-an feliz q-que p-odría llorar ahora m-ismo de alegría 💓💓💓 porque bts flop PERO ACABA RECALCAR que ¡¡¡¡#namjoonracist #jungkookcovid!!!! #btsdisband,1402816491683201024,1390079867845332993,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Jklovable_', 'id': 920486211302633472, 'displayname': 'kristel ⁷🧈', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Jklovable_'}]",Spanish; Castilian
2021-06-10 00:51:55+00:00,"@lynlyn_baby @swettiezayn Ay la boludita a reveló no jodas 
bts copiones
bts plagiadores
yoongi racist
yoongi jim jones 
jin ebrio
namjoon racist
#btsdisband
jimin ugly
yoongi bully
bts disband
hoseok ugly
bts flop
namjoon n word
jungkook bully
bts fatphobic
namjoon pornero
#namjoonracist
#hoseokhorse",1402790596335575040,1391829504922996740,1,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'lynlyn_baby', 'id': 1399785482209435650, 'displayname': '🧺 𖥻 h𖦹̸pᧉ ִ ۫ 🇦🇷🌈⁷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/lynlyn_baby'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'swettiezayn', 'id': 1362658740479143937, 'displayname': 'sofia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/swettiezayn'}]",English
2021-06-10 00:49:37+00:00,@1000filterDuki @harv1312 @IkonRunaway @bqngtaaan @alia33945762 #namjoonracist,1402790017538400258,1343272692242374656,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': '1000filterDuki', 'id': 1312193994680676352, 'displayname': 'ᴮᴱduki! 😭🧈', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/1000filterDuki'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'harv1312', 'id': 1373672774049349635, 'displayname': 'hub', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/harv1312'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'IkonRunaway', 'id': 1222714814864207873, 'displayname': 'Ikon_RunAway', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IkonRunaway'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'bqngtaaan', 'id': 1394677403574747137, 'displayname': '٬ ᯽𓂅 jeongguk ִֶָ 🍃', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/bqngtaaan'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'alia33945762', 'id': 1391804519093309440, 'displayname': 'alia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/alia33945762'}]",
2021-06-10 00:42:45+00:00,"#txtdisband 
#btsdisband
#namjoonracist
#wooyounggordofobico",1402788288616935424,1402779335883382784,1,0,0,0,,,,
2021-06-10 00:40:38+00:00,"@kim91934146 @rachelwhite3012 @krljnls @stephyyyye @LalaBla24774244 Este es el correcto bestie
#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita 방탄 소년단",1402787758310150147,1380607351254880257,3,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'kim91934146', 'id': 1316389027445198850, 'displayname': '°TaeTae°', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/kim91934146'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'rachelwhite3012', 'id': 1381358155918102528, 'displayname': 'Rachelwhite3012🇨🇴🧈', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/rachelwhite3012'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'krljnls', 'id': 1300250163081080833, 'displayname': '.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/krljnls'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'stephyyyye', 'id': 1402141099934818306, 'displayname': '⊹🧈𝑺𝒕𝒆𝒑𝒉𝒂𝒏𝒚⁷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/stephyyyye'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'LalaBla24774244', 'id': 1362680632745336838, 'displayname': 'Lala Black', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LalaBla24774244'}]",English
2021-06-10 00:40:12+00:00,"@rachelwhite3012 @krljnls @stephyyyye @LalaBla24774244 sisisi ya sabemos quien tus favs son racistas
#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita 방탄 소년단",1402787648180260864,1380607351254880257,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'rachelwhite3012', 'id': 1381358155918102528, 'displayname': 'Rachelwhite3012🇨🇴🧈', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/rachelwhite3012'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'krljnls', 'id': 1300250163081080833, 'displayname': '.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/krljnls'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'stephyyyye', 'id': 1402141099934818306, 'displayname': '⊹🧈𝑺𝒕𝒆𝒑𝒉𝒂𝒏𝒚⁷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/stephyyyye'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'LalaBla24774244', 'id': 1362680632745336838, 'displayname': 'Lala Black', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LalaBla24774244'}]",English
2021-06-10 00:39:29+00:00,"@bqngtaaan @krljnls la obsesión plss
#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita",1402787467883917316,1380607351254880257,0,0,1,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'bqngtaaan', 'id': 1394677403574747137, 'displayname': '٬ ᯽𓂅 jeongguk ִֶָ 🍃', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/bqngtaaan'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'krljnls', 'id': 1300250163081080833, 'displayname': '.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/krljnls'}]",English
2021-06-10 00:25:28+00:00,"#txtdisband 
#ateezdisband
#btsdisband
#namjoonracist
#woyoungGordofobico",1402783941699031046,1402779335883382784,3,0,1,0,,,,
2021-06-10 00:17:35+00:00,@Sanputito a-ay a-amiga a m-mí me p-pasa q-que #jiminputita j-joder *llorar de felicidad* ... ¡¡¡OMG S-SÍ!!!!! e-estoy ta-an feliz q-que p-odría llorar ahora m-ismo de alegría 💓💓💓 porque bts flop PERO ACABA RECALCAR que ¡¡¡¡#namjoonracist #jungkookcovid!!!! #btsdisband,1402781957306695683,1390079867845332993,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Sanputito', 'id': 1393674651000352776, 'displayname': 'ً', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Sanputito'}]",Spanish; Castilian
2021-06-10 00:08:27+00:00,"@cat_art22 Diles que borren y listo
#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita 방탄 소년단 남준 N 단어 방탄 소년단",1402779656034586625,1380607351254880257,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'cat_art22', 'id': 3242699432, 'displayname': '𝘾 𝙖 𝙩 ⁷ ☁️|🇸🇻', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/cat_art22'}]",English
2021-06-09 23:45:25+00:00,"@flop_90 Cerra el orto un rato ridícula
#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita 방탄 소년단 남준 N 단어 방탄",1402773861301735424,1358431223786438659,0,1,2,1,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'flop_90', 'id': 1397770416618409988, 'displayname': 'Fuck', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/flop_90'}]",English
2021-06-09 23:36:11+00:00,las borro y borra me dan asco #btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita,1402771536197689344,1392725761522642945,1,0,0,0,,,,English
2021-06-09 23:22:37+00:00,"@SunshineeArmy tienes que borrar el tweet amiga, y yo borro todo

#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita",1402768122847928324,1384249189786288143,0,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/SunshineeArmy'}]",English
2021-06-09 23:06:03+00:00,"JSKSJSKAKSKSKSLAKSKJAJA

 #btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita twitter.com/SunshineeArmy/… https://t.co/mYnm4WmPAf",1402763953407762438,1365848900981190660,0,0,0,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eeX72WUAQAxGQ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eeX72WUAQAxGQ?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eeYW-XoAEHdb7?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eeYW-XoAEHdb7?format=jpg&name=large'}]","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SunshineeArmy/status/1402758045491515399', 'date': '2021-06-09T22:42:34+00:00', 'content': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'renderedContent': 'JANSNAMSKSKAKDJSKSJD #blackpinkdisband https://t.co/lfNLKQO8T9', 'id': 1402758045491515399, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SunshineeArmy', 'id': 1371250763687690240, 'displayname': '✎KɪAʀᴡɪʜ🌻ὣ⍣', 'description': 'BUTTER SOTY 🛐', 'rawDescription': 'BUTTER SOTY 🛐', 'descriptionUrls': None, 'verified': False, 'created': '2021-03-15T00:04:08+00:00', 'followersCount': 25, 'friendsCount': 144, 'statusesCount': 298, 'favouritesCount': 2061, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402774800901279744/qzTOdtNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1371250763687690240/1620056504', 'url': 'https://twitter.com/SunshineeArmy'}, 'replyCount': 17, 'retweetCount': 0, 'likeCount': 3, 'quoteCount': 37, 'conversationId': 1402758045491515399, 'lang': 'sv', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E3eZAfKWYAQBiwR?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['blackpinkdisband'], 'cashtags': None}",,English
2021-06-09 23:02:49+00:00,"#btsdisband jin ebrio namjoon racist bts racist jimin ugly yoongi bully bts racism bts disband hoseok ugly namjoon n word jungkook bully jimin gordo bts fatphobic hoseok ugly namjoon pornero #namjoonracist #jiminputita
 https://t.co/nvSgcVxLsT",1402763139368853504,1402752139496202240,0,1,1,0,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1402753503672647681/pu/img/bZEe5O8QSpXhssYC.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1402753503672647681/pu/pl/LWLQwpFPkb1ujeNZ.m3u8?tag=12&container=fmp4', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402753503672647681/pu/vid/640x360/_5u7HGgENzYr-hVr.mp4?tag=12', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402753503672647681/pu/vid/1280x720/EzJ8VuBysj92fGno.mp4?tag=12', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1402753503672647681/pu/vid/480x270/cdE2Jk326QN9H1PU.mp4?tag=12', 'bitrate': 256000}], 'duration': 15.733}]",,,English
2021-06-09 22:39:35+00:00,"@sail0rMin_ @swettiezayn @kool9ve Jajaj increíble tu hipocresía
racist yoongi
yoongi jim jones 
#btsdisband
namjoon racist
bts racist
jimin ugly
yoongi bully
bts racism
bts disband
hoseok ugly
bts flop
namjoon n word
jungkook bully
jimin gordo
bts fatphobic
hoseok ugly
namjoon pornero
#namjoonracist
#hoseokhorse",1402757292366381056,1391829504922996740,0,1,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'sail0rMin_', 'id': 1356022910419394568, 'displayname': ""🏳️\u200d🌈Michi ♡'s Niel"", 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/sail0rMin_'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'swettiezayn', 'id': 1362658740479143937, 'displayname': 'sofia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/swettiezayn'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'kool9ve', 'id': 988967843181064192, 'displayname': 'dahlia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/kool9ve'}]",English
2021-06-09 22:22:51+00:00,"#btsdisband
yoongi racist
bts racist
jimin ugly 
yoongi gay
bts racism
bts disband
namjoon n word
jungkook bully
jimin gordo 
jin fatphobic
hoseok ugly
namjoon pornero
#namjoonracist 
#hoseokhorse
#jiminputita 
#btsdisband
#BTS표절
#표절소년단
#여혐소년단
#표절갑BTS",1402753083281711105,1402752139496202240,0,0,0,0,,,,English
2021-06-09 21:49:10+00:00,"@inannoteamo @httprkive OK but...
#btstanked
#btsdisband
#btsflop 
#namjoontanked
#namjoonflop
#namjoonugly 
#namjoonracist
#jinbully
#namjoonugly
#jungkooknword 
#btsnword
#btsdisband
#btsracist",1402744608191389698,1251421034303102976,1,0,0,0,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'inannoteamo', 'id': 1402112844431245313, 'displayname': ',', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/inannoteamo'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'httprkive', 'id': 1342195800970063873, 'displayname': 'ًً', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/httprkive'}]",English
2021-06-09 21:48:44+00:00,"@rluvslisa @atzfl0pleaders Ok pero 
#btstanked
#btsdisband
#btsflop 
#namjoontanked
#namjoonflop
#namjoonugly 
#namjoonracist
#jinbully
#namjoonugly
#jungkooknword 
#btsnword
#btsdisband
#btsracist",1402744495855259652,1251421034303102976,1,0,1,1,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'rluvslisa', 'id': 1390000263113629696, 'displayname': 'r', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/rluvslisa'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'atzfl0pleaders', 'id': 1390769717976182788, 'displayname': 'cam', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/atzfl0pleaders'}]",Spanish; Castilian
